Date/Time,Surface_10,Sub_Surface_2,Surface_11,Surface_13,Surface_14,Surface_2,Surface_20,Surface_22,Surface_5,Sub_Surface_1,Surface_1,Surface_15,Surface_21,Surface_9,Surface_12,Surface_18,Surface_24,Surface_6
 03/20  21:00:00,0.329323882,2.671168826,0.968222643,0.702356296,0.152370111,1.608976829,0.152370111,0.313419086,0.944497693,-0.901644963,19.536,19.536,19.536,19.536,-4.41E-02,-0.293667224,-0.23853031,-3.44E-02
 03/20  22:00:00,-0.655262742,1.797129177,-0.155886116,-0.293196055,-0.790520757,0.381261293,-0.790520757,-0.674844599,-0.172001653,-1.867635601,19.536,19.536,19.536,19.536,-1.582791203,-1.744162202,-1.720101887,-1.560883458
 03/20  23:00:00,-1.116506688,1.681653711,-0.654169542,-0.80803334,-1.304767925,-0.22835741,-1.304767925,-1.140971548,-0.667054558,-2.334981556,19.536,19.536,19.536,19.536,-2.560580874,-2.679093429,-2.675637153,-2.525491761
 03/20  24:00:00,-0.990688609,2.148078169,-0.546888706,-0.714067531,-1.219989254,-0.186492535,-1.219989255,-1.019847827,-0.557542077,-1.637036547,19.536,19.536,19.536,19.536,-2.810585563,-2.891081159,-2.906047727,-2.763663362
 03/21  01:00:00,-1.184930302,1.361296655,-0.769861413,-0.923400996,-1.427932358,-0.442377462,-1.427932359,-1.217608658,-0.778286721,-2.135369192,19.536,19.536,19.536,19.536,-3.535332299,-3.579161367,-3.609557487,-3.479889866
 03/21  02:00:00,-1.609931584,0.987265031,-1.210780528,-1.36364414,-1.871510883,-0.910304062,-1.871510884,-1.644092072,-1.218079311,-2.939556196,19.536,19.536,19.536,19.536,-4.384414091,-4.402849803,-4.443763371,-4.323486611
 03/21  03:00:00,-1.784515383,0.76406039,-1.407191958,-1.545186759,-2.037171065,-1.120867323,-2.037171066,-1.81847672,-1.413599845,-2.915722353,19.536,19.536,19.536,19.536,-4.703239398,-4.701971862,-4.748669941,-4.641282709
 03/21  04:00:00,-2.346475429,-0.280342255,-2.003170707,-2.100677573,-2.561453186,-1.712303201,-2.561453186,-2.379781932,-2.008354947,-3.854121097,19.536,19.536,19.536,19.536,-5.38912975,-5.373044761,-5.421751385,-5.329479521
 03/21  05:00:00,-2.670573938,-0.280730796,-2.340673398,-2.440660512,-2.878312566,-2.070815175,-2.878312566,-2.70165832,-2.345857641,-4.11797279,19.536,19.536,19.536,19.536,-5.705764651,-5.681964379,-5.730881439,-5.648426069
 03/21  06:00:00,-2.542511929,0.347046708,-2.212207624,-2.345680952,-2.767173865,-1.98293352,-2.767173866,-2.571216424,-2.217984833,-3.478522375,19.536,19.536,19.536,19.536,-5.479828759,-5.451118819,-5.50020732,-5.423907215
 03/21  07:00:00,-1.806655653,1.852260962,-1.746124373,-1.925051209,-2.311147818,-1.576644141,-2.311147818,-1.821101174,-1.754427629,-1.870646544,19.536,19.536,19.536,19.536,-4.552739831,-4.526131415,-4.568173795,-4.505522357
 03/21  08:00:00,2.48583909,5.738998678,0.978900085,0.112179288,-0.104556931,0.447325316,-0.104556931,2.571224941,0.933463905,4.739465292,19.536,19.536,19.536,19.536,0.194109721,0.185989629,0.182422678,0.2015961
 03/21  09:00:00,3.94773116,6.052954218,3.133609395,2.088771209,2.023025165,2.409833409,2.023025165,4.058275658,3.071812497,7.337511571,19.536,19.536,19.536,19.536,3.914917926,3.872890002,3.906015402,3.884781162
 03/21  10:00:00,5.416442787,7.015529663,5.192575337,3.926520073,4.018513232,4.220130857,4.018513232,5.554195817,5.125258217,9.488640311,19.536,19.536,19.536,19.536,7.55328396,7.480740099,7.547184103,7.488889051
 03/21  11:00:00,7.343708876,8.395006551,7.667869161,6.088193443,6.312396661,6.351726336,6.312396661,7.509540222,7.59897206,12.19353002,19.536,19.536,19.536,19.536,11.1872688,11.09568953,11.18324663,11.10106296
 03/21  12:00:00,8.682133186,9.872760742,10.42367574,7.686590269,8.014891216,7.941087633,8.014891216,8.924853213,10.35607221,15.58806453,19.536,19.536,19.536,19.536,14.96665121,14.86544014,14.96361594,14.86949578
 03/21  13:00:00,10.13848533,11.3242797,16.89075147,10.31855323,9.77471278,10.56937065,9.77471278,10.32493881,16.81025773,23.11433539,19.536,19.536,19.536,19.536,22.44255605,22.35572182,22.44024449,22.35881082
 03/21  14:00:00,11.14070596,12.40696202,20.27704699,14.74997734,10.89202516,14.99456863,10.89202516,11.30612209,20.12387983,26.22422639,19.536,19.536,19.536,19.536,26.19933222,26.1188657,26.19758899,26.12119542
 03/21  15:00:00,11.16757204,13.01456383,23.40697462,21.79181223,10.92393378,22.02750986,10.92393378,11.29065149,23.10723496,29.98376517,19.536,19.536,19.536,19.536,29.10236448,29.06140065,29.10104147,29.06316868
 03/21  16:00:00,10.5887045,13.00226323,22.16130466,23.50514691,10.36603391,27.16552686,10.36603391,10.67349827,21.74558299,27.09836595,19.536,19.536,19.536,19.536,26.6447324,26.18203601,26.64378091,26.62822432
 03/21  17:00:00,9.750171989,12.13638793,17.33216193,14.36423833,9.563132245,24.53053954,9.563132244,9.814571168,16.97592081,19.17198778,19.536,19.536,19.536,19.536,20.40162981,16.66074921,18.60268598,20.14631055
 03/21  18:00:00,8.094305127,10.68059422,12.50989299,10.52191574,7.901460742,16.74681016,7.901460741,8.129315013,12.31368086,11.80017738,19.536,19.536,19.536,19.536,13.87909505,12.22505475,12.60762325,13.64108438
 03/21  19:00:00,5.877342076,8.407534445,8.36610304,7.562745111,5.68010477,10.20323506,5.680104769,5.88126881,8.273603986,5.796724703,19.536,19.536,19.536,19.536,9.003610184,8.404551509,8.608613801,8.964830905
 03/21  20:00:00,4.706524739,7.580264798,6.413166808,5.929316641,4.506395846,7.481249085,4.506395845,4.697255848,6.355855001,4.701408885,19.536,19.536,19.536,19.536,6.579006145,6.212519372,6.33542208,6.575594385
 03/21  21:00:00,4.290462759,7.185240875,5.613943216,5.235567779,4.072819772,6.296313699,4.072819771,4.274522066,5.573465646,4.55577441,19.536,19.536,19.536,19.536,5.349695265,5.10228132,5.175929233,5.363208574
 03/21  22:00:00,3.844700617,6.877023382,4.996757863,4.67957079,3.625234481,5.530458472,3.62523448,3.823868716,4.964419529,4.064696259,19.536,19.536,19.536,19.536,4.228668195,4.054193214,4.09514833,4.254813099
 03/21  23:00:00,3.683138577,6.739149299,4.741416323,4.460058566,3.459200378,5.205357078,3.459200377,3.659757113,4.713452524,4.039410427,19.536,19.536,19.536,19.536,3.613721515,3.492718624,3.510436465,3.647967253
 03/21  24:00:00,3.603217354,6.374009844,4.561843311,4.320365955,3.379935455,4.983712669,3.379935454,3.578594062,4.537801229,3.95314656,19.536,19.536,19.536,19.536,3.133997375,3.059419416,3.058171979,3.173389431
 03/22  01:00:00,3.817278172,6.595833727,4.683661596,4.471060083,3.576994091,5.05453232,3.57699409,3.791181993,4.663262879,4.470560571,19.536,19.536,19.536,19.536,3.107379188,3.068822369,3.053168441,3.150301719
 03/22  02:00:00,4.50953687,7.549503936,5.338258965,5.162342065,4.272449711,5.65906441,4.27244971,4.481995343,5.321376537,5.815150137,19.536,19.536,19.536,19.536,3.874885934,3.862931644,3.838205777,3.918061185
 03/22  03:00:00,5.035584254,8.023061909,5.874685286,5.723337211,4.83667067,6.177435801,4.83667067,5.005726546,5.860002369,6.528016355,19.536,19.536,19.536,19.536,4.35907354,4.36474425,4.332775222,4.404268781
 03/22  04:00:00,4.96505569,7.619726293,5.766030137,5.625053504,4.770933313,6.074851518,4.770933312,4.932745279,5.75215758,6.010813539,19.536,19.536,19.536,19.536,3.928109489,3.947209439,3.907431115,3.978285984
 03/22  05:00:00,4.006319611,5.608662141,4.744133534,4.613336636,3.818036398,5.059739212,3.818036398,3.972051499,4.731017112,3.704823916,19.536,19.536,19.536,19.536,2.376240096,2.405986623,2.36022644,2.430051841
 03/22  06:00:00,2.676719464,3.790365296,3.402587511,3.273328371,2.514609655,3.722042712,2.514609654,2.645618731,3.388722272,1.250974815,19.536,19.536,19.536,19.536,0.753299376,0.78568905,0.740810745,0.804390569
 03/22  07:00:00,4.880878031,8.014651845,4.188645443,3.797180569,3.075900539,4.25368762,3.075900538,4.897045708,4.166430233,4.613105459,19.536,19.536,19.536,19.536,2.244319375,2.271696848,2.234188306,2.286903549
 03/22  08:00:00,16.95233759,15.79148981,9.820414963,7.090300299,6.63769759,7.495722046,6.637697589,17.24577126,9.687466607,16.52127421,19.536,19.536,19.536,19.536,10.28205793,10.2787434,10.27534818,10.28881631
 03/22  09:00:00,20.20254021,15.00809085,14.2993117,9.571020851,9.344125278,9.930248647,9.344125278,20.55966359,14.06081272,20.95712747,19.536,19.536,19.536,19.536,15.91767854,15.89393738,15.91320213,15.90065947
 03/22  10:00:00,25.11119736,16.55870097,21.39821406,11.48825477,11.37292362,11.86739394,11.37292362,25.59576447,21.06092133,30.18713569,19.536,19.536,19.536,19.536,24.72593119,24.70851838,24.72228708,24.71399101
 03/22  11:00:00,26.41948769,16.40439445,28.32664505,13.69302066,13.70966957,14.0836903,13.70966957,27.02455718,28.00490633,35.54184584,19.536,19.536,19.536,19.536,33.15539012,33.1365245,33.1526158,33.14069099
 03/22  12:00:00,22.84583301,17.62497052,29.09143037,15.6564871,15.86855378,16.02842236,15.86855378,23.68160476,28.88078465,32.15122075,19.536,19.536,19.536,19.536,34.85684713,34.78899689,34.8548566,34.79198684
 03/22  13:00:00,20.32789957,17.90997972,24.98522344,16.99992902,16.96540149,17.32842231,16.96540149,20.74076161,24.84544678,25.79864551,19.536,19.536,19.536,19.536,30.61828645,30.51426309,30.61695711,30.51626019
 03/22  14:00:00,18.98837037,17.32613992,22.49486665,18.03413369,17.11298603,18.33900217,17.11298603,19.27368315,22.36680822,23.61933191,19.536,19.536,19.536,19.536,28.18983829,28.0819771,28.18894108,28.08332502
 03/22  15:00:00,18.12882958,17.090056,21.53360133,19.14862532,16.7985181,19.4425329,16.7985181,18.3645256,21.38805715,23.31835221,19.536,19.536,19.536,19.536,27.39781922,27.29353914,27.39715405,27.29453851
 03/22  16:00:00,18.01142959,18.03351222,22.25657348,21.19256953,16.84910434,23.0027431,16.84910434,18.21441224,22.04154761,25.84887402,19.536,19.536,19.536,19.536,28.27600938,27.98543319,28.27549295,28.18586522
 03/22  17:00:00,17.14775364,17.54854156,20.49436725,17.66895024,16.05619192,22.61681006,16.05619192,17.31156976,20.28638405,22.54244095,19.536,19.536,19.536,19.536,25.34061126,23.49987015,24.4987455,25.16337343
 03/22  18:00:00,14.77219394,15.19382577,16.67540244,14.74772115,13.79155278,17.50117362,13.79155278,14.87978309,16.55606887,15.6541654,19.536,19.536,19.536,19.536,19.2474228,18.52425534,18.74062811,19.12337385
 03/22  19:00:00,12.69089501,13.71553784,13.77516939,12.57065862,11.79015174,13.83094344,11.79015174,12.7519177,13.71004878,12.04672463,19.536,19.536,19.536,19.536,15.01452827,14.75739603,14.86007376,14.99006881
 03/22  20:00:00,12.00382569,13.65821942,12.77280052,11.82243652,11.13553444,12.59285057,11.13553443,12.04328199,12.72774731,11.9296035,19.536,19.536,19.536,19.536,13.38280952,13.2342693,13.2891855,13.38200773
 03/22  21:00:00,11.93333531,13.98499034,12.57811961,11.79090709,11.10360804,12.33208255,11.10360804,11.96036572,12.54448674,12.40056153,19.536,19.536,19.536,19.536,12.70640051,12.62002561,12.64405177,12.71905236
 03/22  22:00:00,12.2066323,14.40676497,12.80138551,12.15527875,11.56974489,12.57840081,11.56974489,12.2235085,12.77431614,13.10205476,19.536,19.536,19.536,19.536,12.59992558,12.55486008,12.55774663,12.62192772
 03/22  23:00:00,12.27483207,14.3157397,12.80262036,12.19431007,11.66447487,12.58315961,11.66447487,12.28955552,12.7756242,13.06838428,19.536,19.536,19.536,19.536,12.38387532,12.35801239,12.35095004,12.41037032
 03/22  24:00:00,11.6978468,13.12508977,12.22592562,11.50280125,10.95922247,11.90591543,10.95922247,11.71745417,12.19708454,11.71492358,19.536,19.536,19.536,19.536,11.50367918,11.4855486,11.47524924,11.53098959
 03/23  01:00:00,10.68716675,11.36537443,11.22553272,10.4355287,9.88184972,10.84769877,9.88184972,10.70918441,11.1951634,9.541549387,19.536,19.536,19.536,19.536,10.01973658,10.01192319,9.995742049,10.05014071
 03/23  02:00:00,9.597611001,9.818343587,10.10957128,9.349187078,8.815741791,9.743077784,8.815741791,9.617246805,10.08083774,7.796128671,19.536,19.536,19.536,19.536,8.422532869,8.426957404,8.404588792,8.455525246
 03/23  03:00:00,8.685028528,8.810428175,9.152393807,8.458840432,7.982171664,8.820398251,7.982171663,8.700832451,9.126565555,6.757256035,19.536,19.536,19.536,19.536,7.143022664,7.156809994,7.130393952,7.176916567
 03/23  04:00:00,8.217549613,8.610141888,8.656670498,8.032129736,7.535737936,8.380121619,7.535737935,8.226819741,8.633689391,6.527994436,19.536,19.536,19.536,19.536,6.256424851,6.281737175,6.247084998,6.296608375
 03/23  05:00:00,8.115353143,8.791579753,8.540146866,7.955349057,7.419698838,8.298547787,7.419698837,8.116987509,8.51964912,6.727232194,19.536,19.536,19.536,19.536,5.675963519,5.714083094,5.668696138,5.725650766
 03/23  06:00:00,7.581703065,7.720333228,7.980612859,7.464227162,6.931842847,7.792162508,6.931842846,7.579899316,7.962149758,5.806778061,19.536,19.536,19.536,19.536,4.846791294,4.888424836,4.841473465,4.896888393
 03/23  07:00:00,7.967770975,8.588334736,7.837411832,7.330107633,6.858073916,7.630627029,6.858073915,7.982243348,7.818312875,6.558799538,19.536,19.536,19.536,19.536,5.102979205,5.137903988,5.099443588,5.143530941
 03/23  08:00:00,14.71703603,13.90194424,11.45955194,9.577748335,9.3302356,9.863162685,9.330235599,14.89179441,11.37153898,14.59508345,19.536,19.536,19.536,19.536,10.81253456,10.8109788,10.80994729,10.81509655
 03/23  09:00:00,24.32759831,18.33048277,18.32177146,12.36099157,12.34721898,12.63723221,12.34721898,24.72946419,18.03821168,25.90662313,19.536,19.536,19.536,19.536,19.70601336,19.68514663,19.7039944,19.68836058
 03/23  10:00:00,29.61074329,19.3920248,25.7630783,14.87065762,14.98585876,15.14237311,14.98585876,30.13473256,25.39842159,33.48849281,19.536,19.536,19.536,19.536,28.45147634,28.43369728,28.44998283,28.4360749
 03/23  11:00:00,30.3460218,19.01783808,32.32699567,17.38154392,17.62633702,17.64002728,17.62633702,30.96960305,32.00160786,37.58548717,19.536,19.536,19.536,19.536,36.1346735,36.11145363,36.13363726,36.1131033
 03/23  12:00:00,25.96707187,19.52114786,32.2390352,18.9434118,19.34648281,19.17474926,19.3464828,26.77238421,32.0419371,33.26622833,19.536,19.536,19.536,19.536,35.9481642,35.89134507,35.94746027,35.89246582
 03/23  13:00:00,23.00573108,19.51065513,33.23212928,20.54174976,19.66020561,20.7552656,19.66020561,23.36110802,33.09435809,33.00453355,19.536,19.536,19.536,19.536,36.74339343,36.70176241,36.74290685,36.70253712
 03/23  14:00:00,21.73142238,19.49679614,28.09888196,21.14696394,19.44665691,21.36089979,19.44665691,21.99525167,27.95999429,26.8945439,19.536,19.536,19.536,19.536,31.67248657,31.60462696,31.67210938,31.60522756
 03/23  15:00:00,21.72706155,19.68664732,28.22181081,24.35750621,19.93392114,24.56538902,19.93392114,21.96742963,28.0210053,29.75884638,19.536,19.536,19.536,19.536,33.16362093,33.07904357,33.16333498,33.07949896
 03/23  16:00:00,21.4010469,19.97334447,27.00763511,24.95132792,19.85309961,26.43918206,19.85309961,21.61116007,26.76951204,28.36939984,19.536,19.536,19.536,19.536,31.28475109,31.05148489,31.28454639,31.2098024
 03/23  17:00:00,20.24772517,19.5733665,23.73517739,20.61336805,18.86824904,23.86000809,18.86824904,20.41260635,23.55143559,23.35234501,19.536,19.536,19.536,19.536,26.74098253,25.55371182,26.17179775,26.60413205
 03/23  18:00:00,18.70394924,18.63796115,21.2055395,18.43301124,17.38001005,21.29192403,17.38001005,18.8237833,21.07392447,20.14552036,19.536,19.536,19.536,19.536,22.81684529,22.03867227,22.18137477,22.66684025
 03/23  19:00:00,16.8835992,16.88267166,18.48065138,16.45528322,15.56997571,17.71936422,15.56997571,16.9685604,18.39987285,15.65348838,19.536,19.536,19.536,19.536,19.2976044,19.02594589,19.10251927,19.26425678
 03/23  20:00:00,14.13005478,12.42423822,15.31149029,13.60886108,12.86983315,14.41080003,12.86983315,14.19560656,15.24979505,10.43289351,19.536,19.536,19.536,19.536,14.84384869,14.67692612,14.72027362,14.8360519
 03/23  21:00:00,11.54613598,10.19062288,12.43871752,11.08057101,10.47786301,11.64658883,10.47786301,11.59215577,12.39189553,7.427307612,19.536,19.536,19.536,19.536,10.79744711,10.70090488,10.71432887,10.80887227
 03/23  22:00:00,10.85008347,10.50794149,11.61160759,10.49434606,9.868415568,10.94876948,9.868415567,10.88163636,11.57390096,8.017957112,19.536,19.536,19.536,19.536,9.403329571,9.351955633,9.343841977,9.429326786
 03/23  23:00:00,10.4845483,10.31210253,11.18110934,10.11421635,9.504757821,10.50970587,9.504757821,10.50903244,11.14757191,7.917709302,19.536,19.536,19.536,19.536,8.410186901,8.386491548,8.364774979,8.445582091
 03/23  24:00:00,10.20236028,10.03878221,10.84435825,9.843795455,9.252385366,10.19898683,9.252385366,10.22126686,10.81424253,7.8159505,19.536,19.536,19.536,19.536,7.627854693,7.625663281,7.594420622,7.669157526
 03/24  01:00:00,10.02131814,9.881644067,10.60736375,9.698452104,9.130651178,10.0208742,9.130651178,10.03613177,10.58039906,7.913751111,19.536,19.536,19.536,19.536,7.200225217,7.212472198,7.176175304,7.243750982
 03/24  02:00:00,9.962837194,9.922753075,10.48356465,9.690839156,9.150536643,9.981949589,9.150536643,9.972453757,10.46043079,8.253164989,19.536,19.536,19.536,19.536,7.06715184,7.090303284,7.050679082,7.111727373
 03/24  03:00:00,10.03009465,10.08492604,10.48984945,9.795960175,9.278566684,10.06006714,9.278566684,10.03409205,10.47050573,8.67800424,19.536,19.536,19.536,19.536,7.135044141,7.166158378,7.123901516,7.180650125
 03/24  04:00:00,10.19995901,10.35748609,10.60623626,9.984087431,9.49125556,10.22232752,9.49125556,10.19954786,10.59009985,9.163378519,19.536,19.536,19.536,19.536,7.411265296,7.446728256,7.403786922,7.456454296
 03/24  05:00:00,10.58005248,10.98462768,10.98133442,10.34855266,9.836406972,10.56865595,9.836406972,10.57612038,10.9662395,9.784874019,19.536,19.536,19.536,19.536,7.573487397,7.617012228,7.56769157,7.624549835
 03/24  06:00:00,10.65344023,10.86625298,11.08328378,10.40762781,9.861256611,10.64513302,9.861256611,10.64475286,11.06823267,9.537903617,19.536,19.536,19.536,19.536,6.98191673,7.038372367,6.976954783,7.044825191
 03/24  07:00:00,13.24003463,13.37284094,11.5081665,10.51731779,9.98681533,10.75397118,9.98681533,13.28622774,11.4859151,10.89973711,19.536,19.536,19.536,19.536,7.394296566,7.454820691,7.390454734,7.459816599
 03/24  08:00:00,29.02300922,23.11407443,17.2360222,12.5010865,12.13318025,12.72982448,12.13318025,29.45850434,17.03702155,23.87416562,19.536,19.536,19.536,19.536,15.11482765,15.1646236,15.11198356,15.1683207
 03/24  09:00:00,37.29085271,24.16500686,25.06934338,15.09753787,14.85184607,15.3213795,14.85184607,37.90887387,24.60817271,34.33500594,19.536,19.536,19.536,19.536,25.09674287,25.13874313,25.09463625,25.14148201
 03/24  10:00:00,39.58187837,23.24968545,32.71876038,17.53802555,17.40882528,17.76060381,17.40882528,40.26203299,32.21574469,40.51710065,19.536,19.536,19.536,19.536,35.20571289,35.23128678,35.20415644,35.23331048
 03/24  11:00:00,36.16207566,20.58075881,37.31434965,19.27818737,19.19737143,19.48281167,19.19737143,36.8734837,36.92232816,40.06406315,19.536,19.536,19.536,19.536,40.30744628,40.32747435,40.30641719,40.32881245
 03/24  12:00:00,30.32111627,21.50315371,41.02389191,20.47370883,20.41034478,20.6668376,20.41034478,31.48996546,40.78230772,40.87738544,19.536,19.536,19.536,19.536,44.81509069,44.83939577,44.81436581,44.8403383
 03/24  13:00:00,27.18106017,22.47217344,44.67886129,23.75095084,21.42308925,23.94514977,21.42308925,27.65935049,44.49894191,43.14427994,19.536,19.536,19.536,19.536,49.61761245,49.64176231,49.61705572,49.6424862
 03/24  14:00:00,26.09429328,23.14391207,45.01405081,30.93160105,22.05183105,31.11452251,22.05183105,26.37576873,44.72995431,44.07958226,19.536,19.536,19.536,19.536,50.10399728,50.12541127,50.10359385,50.12593587
 03/24  15:00:00,25.54905944,23.49298457,43.65972503,38.12864703,22.30500829,38.3011819,22.30500829,25.75285394,43.23912762,43.71466028,19.536,19.536,19.536,19.536,48.51873988,48.54229697,48.51843928,48.54268785
 03/24  16:00:00,24.81304097,23.36476259,40.14760401,38.96858603,22.09609743,43.49546157,22.09609743,24.96974118,39.61244398,40.72873959,19.536,19.536,19.536,19.536,43.91697963,43.35367169,43.91675806,43.94468333
 03/24  17:00:00,23.92340753,23.1692106,35.33442276,28.25948595,21.52302502,43.38034737,21.52302502,24.04729705,34.7983344,35.19375084,19.536,19.536,19.536,19.536,37.82472345,31.81877671,34.79339474,37.45066976
 03/24  18:00:00,22.29085825,21.50793251,29.21702789,23.94278733,20.0508742,33.12352591,20.0508742,22.38706961,28.90027513,25.35904432,19.536,19.536,19.536,19.536,29.45441646,26.7155428,27.33194818,29.09652773
 03/24  19:00:00,20.43867598,19.89376824,24.52668187,21.11726722,18.29072975,25.0466692,18.29072975,20.51043083,24.3551876,18.85794629,19.536,19.536,19.536,19.536,24.32705553,23.23816936,23.59584218,24.2567048
 03/24  20:00:00,19.09259925,18.2347937,22.14778689,19.26370364,16.97414974,21.72189849,16.97414974,19.15309751,22.02056914,16.7947327,19.536,19.536,19.536,19.536,21.31780861,20.55058127,20.80714221,21.29272042
 03/24  21:00:00,17.61306549,16.28030007,20.10731128,17.49836196,15.51184869,19.27207556,15.51184869,17.66272943,20.00438694,14.33273249,19.536,19.536,19.536,19.536,18.11478309,17.53797386,17.71837016,18.11789487
 03/24  22:00:00,16.63871291,15.56738851,18.7783572,16.36716753,14.58726004,17.75679974,14.58726004,16.68105098,18.69046134,13.37258091,19.536,19.536,19.536,19.536,15.90569008,15.47419464,15.59616139,15.92740994
 03/24  23:00:00,16.02735339,15.06022337,17.91214677,15.67647117,14.06725093,16.8230926,14.06725092,16.06631643,17.83437514,13.01831496,19.536,19.536,19.536,19.536,14.46358357,14.14969821,14.22765166,14.49512924
 03/24  24:00:00,14.47973859,12.57924692,16.06234543,14.2116222,12.79402605,15.15278781,12.79402605,14.51118077,15.99725586,10.71183117,19.536,19.536,19.536,19.536,11.9772989,11.78015555,11.8173061,12.01436487
 03/25  01:00:00,12.55480422,10.43409203,13.88949573,12.44340626,11.1829872,13.23725984,11.1829872,12.57973538,13.83490216,8.321416598,19.536,19.536,19.536,19.536,9.430322988,9.313671273,9.324109112,9.469150596
 03/25  02:00:00,11.46387914,9.52758063,12.68139415,11.39768358,10.22058095,12.11342825,10.22058095,11.48577238,12.63176871,7.365587538,19.536,19.536,19.536,19.536,7.959868293,7.888187374,7.883056209,8.000636254
 03/25  03:00:00,11.44168024,10.37396211,12.6055412,11.32077441,10.18286518,11.99058249,10.18286518,11.45856776,12.55910266,8.229083916,19.536,19.536,19.536,19.536,7.632119443,7.594984513,7.574327109,7.679550495
 03/25  04:00:00,11.96059175,11.16107003,13.06928529,11.71088762,10.60681648,12.34216495,10.60681648,11.97172124,13.02517604,9.357171749,19.536,19.536,19.536,19.536,7.737883082,7.728274099,7.693242916,7.793601943
 03/25  05:00:00,11.86228406,10.65415957,12.99400889,11.60028506,10.47253501,12.22548781,10.472535,11.86967078,12.95065062,8.807051882,19.536,19.536,19.536,19.536,7.041378919,7.052398386,7.005852932,7.104385676
 03/25  06:00:00,12.1548131,11.54928316,13.23062733,11.89626539,10.80386408,12.49519193,10.80386408,12.16124733,13.18925868,9.839447254,19.536,19.536,19.536,19.536,7.497005902,7.519637055,7.470405735,7.558561594
 03/25  07:00:00,16.69759623,14.8309289,14.50951073,12.74054868,11.744141,13.32984395,11.744141,16.79168707,14.45462106,12.92201979,19.536,19.536,19.536,19.536,9.599156404,9.61353957,9.578743583,9.643996299
 03/25  08:00:00,30.85382804,22.77766835,19.4583629,14.17518983,13.37588558,14.7268749,13.37588558,31.31391942,19.23833747,23.54844242,19.536,19.536,19.536,19.536,16.16387136,16.17920822,16.14933227,16.20249593
 03/25  09:00:00,34.44538247,22.21847271,25.01449403,16.74486271,16.16512648,17.15665009,16.16512648,34.96311044,24.63027884,29.24922702,19.536,19.536,19.536,19.536,23.47904984,23.49200051,23.47117077,23.50382708
 03/25  10:00:00,34.73110845,21.23313692,30.37351035,18.75625159,18.27378541,19.12372925,18.2737854,35.25244734,29.98994808,33.39638969,19.536,19.536,19.536,19.536,29.91518439,29.92971072,29.90989002,29.93762577
 03/25  11:00:00,32.43107868,19.72517217,34.40747674,20.02066043,19.61083577,20.3653295,19.61083577,32.99466838,34.09997352,34.76036182,19.536,19.536,19.536,19.536,34.38063838,34.39900011,34.37695046,34.40451098
 03/25  12:00:00,28.3737211,21.22864801,37.04770048,21.35156465,20.97291709,21.65979833,20.97291709,29.36222589,36.86935603,35.21346294,19.536,19.536,19.536,19.536,37.52687362,37.54607681,37.52445732,37.54968729
 03/25  13:00:00,25.96927463,22.08669681,38.96466882,24.12273768,21.98867566,24.42017459,21.98867566,26.31188329,38.83698898,36.16811252,19.536,19.536,19.536,19.536,39.74668305,39.76687871,39.74497413,39.7694322
 03/25  14:00:00,25.34921786,22.66778874,38.95270016,29.54779458,22.52632263,29.83107636,22.52632263,25.53764128,38.7371807,37.15809419,19.536,19.536,19.536,19.536,39.82738283,39.84744585,39.82619103,39.84922666
 03/25  15:00:00,25.12575168,23.06870698,37.69920845,34.78662791,22.86204462,35.05552522,22.86204462,25.25791491,37.38043053,36.9020756,19.536,19.536,19.536,19.536,38.40844587,38.42787088,38.40761175,38.42911725
 03/25  16:00:00,24.40609708,22.54213655,34.37685558,34.27146078,22.48598235,38.10455443,22.48598235,24.50778068,33.98437554,34.14454839,19.536,19.536,19.536,19.536,34.49567663,34.05232561,34.49510851,34.51633271
 03/25  17:00:00,23.25511098,21.58495119,30.44402806,25.34881628,21.4876418,37.38385825,21.4876418,23.33790773,30.0544227,29.89945532,19.536,19.536,19.536,19.536,29.93635038,25.41730367,27.574406,29.63619436
 03/25  18:00:00,21.63000387,20.09138089,25.91650208,22.175642,19.87959591,29.2616817,19.87959591,21.69589283,25.69292726,22.84175564,19.536,19.536,19.536,19.536,23.95231188,22.05381086,22.39812374,23.68153223
 03/25  19:00:00,19.14684204,17.07328714,21.62728099,19.24592879,17.43233099,22.1159802,17.43233099,19.19453049,21.50917869,16.03169405,19.536,19.536,19.536,19.536,19.20515345,18.5385719,18.73304748,19.16680935
 03/25  20:00:00,16.95183563,15.02435064,18.82317879,16.86796696,15.40349179,18.61125136,15.40349179,16.9879339,18.73752455,13.31000947,19.536,19.536,19.536,19.536,15.88061425,15.45731478,15.57976046,15.87679079
 03/25  21:00:00,15.80332289,14.34610004,17.27434718,15.61853823,14.4032843,16.81543305,14.4032843,15.82975487,17.20857945,12.72605761,19.536,19.536,19.536,19.536,13.99108745,13.71988747,13.7878512,14.00519491
 03/25  22:00:00,15.21004501,14.14378306,16.41822829,14.9875435,13.92804783,15.88293127,13.92804783,15.22872409,16.36540576,12.70820356,19.536,19.536,19.536,19.536,12.94858072,12.78199352,12.81232998,12.9734904
 03/25  23:00:00,15.08568837,14.34064199,16.11314984,14.85599667,13.88593261,15.57009238,13.88593261,15.09894659,16.06908102,13.14802115,19.536,19.536,19.536,19.536,12.6305919,12.53184404,12.53828744,12.66156425
